,Unnamed: 0,id,host_response_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,is_location_exact,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,guests_included,extra_people,minimum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,first_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
110,110,3649223,100%,1,1.0,1.0,1,1,2,39.99006,116.33791,0,1,3,1.0,1,1.0,0,270.00,2,80.00,1,17,17,19,62,139,86,2017-05-12,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,2,0,0,1,0,1,0,5.64
111,111,3681827,100%,0,16.0,16.0,1,1,9,39.8628,116.42502,0,0,6,2.0,2,4.0,0,788.00,4,65.00,2,0,0,0,0,109,12,2014-09-03,96.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,0,0,0,16,8,8,0,1.9
112,112,3714901,100%,0,7.0,7.0,1,1,3,39.97616,116.49344,1,0,2,1.0,1,1.0,0,401.00,1,0.00,2,27,57,87,362,31,5,2015-03-09,90.0,9.0,9.0,9.0,9.0,9.0,9.0,1,0,1,0,0,6,4,2,0,0.61
119,119,3804282,100%,0,11.0,11.0,1,1,9,39.84902,116.36103,0,1,2,1.0,1,1.0,0,242.00,1,138.00,7,27,57,87,88,3,0,2014-10-06,100.0,10.0,9.0,9.0,10.0,9.0,9.0,0,0,0,0,0,11,2,6,3,0.05
122,122,3863360,,0,1.0,1.0,1,0,3,39.91096,116.49851,1,1,2,2.0,1,1.0,2,207.00,1,50.00,1,0,19,49,324,6,5,2018-02-08,90.0,9.0,9.0,10.0,10.0,10.0,10.0,1,0,2,0,0,1,0,1,0,0.38
123,123,3865812,100%,1,1.0,1.0,1,0,3,39.97382,116.40949,1,1,2,1.0,1,1.0,0,249.00,1,0.00,4,0,0,0,0,21,21,2018-06-24,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,2,0,0,1,0,1,0,1.9
124,124,3866222,100%,0,11.0,11.0,1,1,9,39.84212,116.36148,1,1,2,0.5,1,1.0,0,138.00,1,35.00,1,30,60,90,181,23,5,2014-11-02,89.0,9.0,9.0,9.0,9.0,9.0,9.0,0,0,0,0,0,11,2,6,3,0.42
125,125,3878233,100%,0,6.0,6.0,1,1,3,39.90804,116.57145,0,0,2,1.0,1,1.0,0,339.00,1,0.00,1,0,0,0,0,19,7,2014-11-26,94.0,10.0,9.0,10.0,10.0,9.0,10.0,1,0,1,1,0,6,6,0,0,0.35
126,126,3899392,70%,0,1.0,1.0,1,0,9,39.89086,116.30019,1,0,4,1.0,2,3.0,0,180.00,1,60.00,1,20,50,80,355,55,13,2014-08-28,93.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,1,0,0,1,1,0,0,0.95
127,127,3927018,100%,1,1.0,1.0,1,0,3,39.91897,116.45598,1,0,2,1.0,1,1.0,0,747.00,1,150.00,2,20,50,80,171,61,12,2015-01-17,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,1,0,0,1,1,0,0,1.15
133,133,4009332,100%,1,66.0,66.0,1,1,3,39.92034,116.50235,1,0,4,2.0,2,2.0,0,581.00,4,100.00,3,25,55,85,360,3,1,2015-08-15,87.0,9.0,9.0,9.0,10.0,9.0,9.0,1,0,0,0,0,61,24,37,0,0.07
138,138,4028276,100%,1,66.0,66.0,1,1,3,39.91894,116.50445,1,1,2,1.0,1,1.0,0,180.00,2,100.00,3,0,0,0,232,2,1,2015-11-18,90.0,10.0,9.0,9.0,9.0,9.0,10.0,1,0,0,0,0,61,24,37,0,0.05
139,139,4028395,100%,1,66.0,66.0,1,1,3,39.91881,116.50404,1,1,2,1.0,1,1.0,0,166.00,2,100.00,3,0,0,19,294,8,2,2015-11-18,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,0,61,24,37,0,0.19
140,140,4028476,100%,1,66.0,66.0,1,1,3,39.92004,116.50293,1,1,2,1.0,1,1.0,0,263.00,2,100.00,2,27,57,87,362,10,5,2015-11-18,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,0,61,24,37,0,0.23
141,141,4028766,100%,1,66.0,66.0,1,1,3,39.91967,116.50427,0,1,2,1.0,1,1.0,0,228.00,2,100.00,3,25,55,85,360,1,1,2018-08-31,80.0,8.0,8.0,10.0,10.0,10.0,8.0,1,0,0,0,0,61,24,37,0,0.11
142,142,4028873,100%,1,66.0,66.0,1,1,3,39.91854,116.50211000000002,0,1,2,1.0,1,1.0,0,263.00,2,100.00,3,25,55,85,360,1,1,2018-10-30,100.0,10.0,8.0,10.0,10.0,10.0,10.0,1,0,0,0,0,61,24,37,0,0.15
149,149,4102482,100%,0,9.0,9.0,1,0,3,39.93974,116.44265,1,0,3,1.0,1,1.0,0,498.00,2,80.00,1,0,0,2,277,1,1,2019-03-28,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,2,0,0,9,8,1,0,0.55
150,150,4106251,100%,0,1.0,1.0,1,1,3,39.93143,116.48696,0,0,5,2.0,3,4.0,0,968.00,5,69.00,3,20,45,75,350,57,4,2014-10-08,95.0,10.0,9.0,10.0,10.0,9.0,10.0,0,0,1,0,0,1,1,0,0,1.01
151,151,4106316,0%,0,1.0,1.0,1,0,3,39.9654,116.5041,1,1,2,2.0,1,1.0,0,456.00,1,0.00,1,29,59,89,179,2,0,2014-10-05,80.0,8.0,6.0,10.0,10.0,6.0,8.0,1,0,2,0,0,1,0,1,0,0.04
152,152,4121250,100%,0,4.0,4.0,1,0,1,39.91912,116.37008,1,1,2,1.0,1,1.0,0,"1,182.00",1,0.00,1,25,52,81,119,4,2,2014-11-09,95.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,2,0,0,4,0,4,0,0.07
154,154,4121580,100%,0,4.0,4.0,1,0,1,39.91901,116.37112,1,1,2,1.0,1,2.0,0,982.00,1,0.00,1,18,48,72,110,1,1,2019-02-08,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,2,0,0,4,0,4,0,0.29
155,155,4152653,,0,1.0,1.0,1,0,6,40.44871,116.44203,0,0,5,2.5,2,2.0,0,"1,037.00",5,138.00,7,0,0,0,0,12,0,2015-06-01,83.0,9.0,9.0,10.0,10.0,9.0,8.0,0,0,0,0,0,1,1,0,0,0.25
156,156,4165566,100%,0,4.0,4.0,1,0,1,39.92105,116.37228,1,1,2,1.0,1,1.0,0,878.00,1,0.00,1,28,58,84,122,4,1,2015-01-02,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,2,0,0,4,0,4,0,0.07
157,157,4219257,80%,0,3.0,3.0,1,0,3,39.90995,116.57891,1,0,2,1.0,1,1.0,0,359.00,1,0.00,1,27,57,87,362,10,5,2017-01-16,96.0,10.0,10.0,10.0,10.0,9.0,9.0,1,0,1,0,0,3,3,0,0,0.35
158,158,4222923,80%,0,3.0,3.0,1,0,3,39.91038,116.57639,0,0,2,1.0,1,1.0,0,359.00,1,0.00,1,27,57,87,177,20,1,2015-08-28,85.0,8.0,9.0,9.0,9.0,8.0,8.0,1,0,1,0,0,3,3,0,0,0.44
159,159,4258685,,0,2.0,2.0,1,1,2,39.96979,116.32466,1,0,2,1.0,1,1.0,0,284.00,1,0.00,2,0,0,0,0,11,0,2014-12-31,96.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,1,0,0,2,2,0,0,0.21
160,160,4278904,100%,0,5.0,5.0,1,0,3,39.94379,116.46095,0,1,2,1.0,1,1.0,0,228.00,1,60.00,1,23,53,83,358,17,0,2014-11-03,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,1,0,0,5,0,5,0,0.31
161,161,4280214,100%,0,5.0,5.0,1,0,3,39.94374000000001,116.46751,0,1,2,1.0,1,1.0,0,228.00,1,60.00,1,30,60,90,365,23,0,2015-03-20,92.0,9.0,9.0,10.0,10.0,9.0,9.0,0,0,1,0,0,5,0,5,0,0.45
162,162,4305365,100%,0,11.0,11.0,1,1,9,39.84464000000001,116.35597,0,1,2,0.5,1,1.0,0,138.00,1,35.00,1,30,60,90,181,19,2,2014-11-24,93.0,9.0,9.0,10.0,10.0,9.0,9.0,0,0,0,0,0,11,2,6,3,0.35
163,163,4305366,100%,0,11.0,11.0,1,1,9,39.84922,116.3628,1,2,4,0.5,1,2.0,0,97.00,1,40.00,1,30,60,90,90,77,6,2015-02-28,92.0,9.0,9.0,9.0,9.0,9.0,9.0,0,0,0,0,0,11,2,6,3,1.5
165,165,4408558,100%,0,2.0,2.0,1,1,7,40.07509,116.33455,0,1,6,1.0,3,2.0,0,152.00,1,50.00,28,0,0,0,0,1,0,2017-01-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,2,0,0,2,1,1,0,0.03
166,166,4408777,100%,0,3.0,3.0,1,0,3,39.92927,116.45633,0,0,2,1.0,1,1.0,0,311.00,1,0.00,2,20,50,80,81,89,21,2014-11-14,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,1,0,0,3,3,0,0,1.62
168,168,4457180,100%,0,4.0,4.0,1,0,1,39.92753,116.3769,1,1,2,1.0,1,1.0,0,470.00,1,0.00,1,21,21,39,130,4,4,2019-04-07,95.0,9.0,10.0,9.0,9.0,10.0,9.0,1,0,2,0,0,4,1,3,0,2.67
169,169,4494508,100%,1,2.0,2.0,1,0,0,39.92951,116.4221,0,0,2,1.0,1,1.0,0,678.00,2,80.00,1,30,60,90,365,31,28,2016-03-09,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,1,0,0,2,1,1,0,0.8
170,170,4585254,,0,1.0,1.0,1,0,3,39.95165,116.44018,0,0,2,1.0,1,1.0,0,311.00,1,0.00,14,0,0,0,0,2,1,2018-02-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,1,0,0,1,1,0,0,0.13
171,171,4610554,100%,0,4.0,4.0,1,1,1,39.93789,116.38591,0,1,4,2.0,2,4.0,0,477.00,1,289.00,1,29,56,86,361,90,12,2014-12-27,94.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0,0,0,0,4,0,4,0,1.68
172,172,4625941,100%,0,1.0,1.0,1,0,3,40.00004000000001,116.37378,1,0,4,1.0,2,2.0,0,511.00,4,100.00,2,24,27,29,304,2,2,2018-07-30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,2,0,0,1,1,0,0,0.2
173,173,4640119,100%,0,1.0,1.0,1,1,0,39.89326,116.43916000000002,0,0,2,1.0,1,1.0,0,290.00,1,0.00,2,13,38,68,159,53,39,2014-12-12,94.0,9.0,9.0,10.0,10.0,9.0,9.0,1,0,0,0,0,1,1,0,0,0.98
176,176,4741091,,0,1.0,1.0,1,1,9,39.89532,116.30979,1,0,6,1.0,3,3.0,0,477.00,1,0.00,3,0,0,0,0,7,0,2015-04-29,70.0,8.0,7.0,8.0,8.0,8.0,8.0,0,0,2,0,0,1,1,0,0,0.14
180,180,4812705,100%,0,8.0,8.0,1,0,2,40.00126,116.31614,1,2,1,0.5,1,2.0,0,131.00,1,0.00,2,0,0,0,144,22,3,2015-01-26,90.0,9.0,9.0,10.0,9.0,10.0,9.0,0,0,1,0,0,8,0,3,5,0.42
182,182,4827732,100%,0,7.0,7.0,1,1,0,39.93842,116.43542,0,0,2,1.0,0,1.0,0,422.00,1,0.00,1,0,0,0,140,111,0,2015-01-17,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,1,0,0,7,7,0,0,2.1
183,183,4850257,100%,1,12.0,12.0,1,0,1,39.88849,116.3403,0,1,3,1.0,1,1.0,0,124.00,1,43.00,1,19,49,79,80,54,33,2017-07-21,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,1,0,0,12,1,7,4,2.42
184,184,4857138,100%,1,1.0,1.0,1,1,3,40.00201,116.46267,0,1,2,1.0,1,1.0,0,235.00,1,83.00,1,23,46,72,327,182,20,2015-01-30,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,0,1,0,1,0,3.47
185,185,4864988,60%,0,1.0,1.0,1,1,2,39.97743,116.36298,1,0,3,1.0,1,2.0,0,249.00,2,100.00,2,23,53,83,358,80,5,2015-02-09,88.0,9.0,9.0,10.0,10.0,9.0,9.0,0,0,0,0,0,1,1,0,0,1.54
186,186,4878955,100%,1,2.0,2.0,1,1,5,40.03849,116.59473,0,1,2,1.0,1,1.0,0,207.00,1,34.00,1,20,50,80,80,64,25,2016-03-25,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,1,0,0,2,0,2,0,1.66
187,187,4899894,100%,0,4.0,4.0,1,1,1,39.93633,116.38573999999998,0,1,4,1.5,2,6.0,0,477.00,1,289.00,1,22,44,74,349,47,13,2015-05-26,96.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,0,0,0,4,0,4,0,0.97
188,188,4911685,100%,0,3.0,3.0,1,0,5,40.20778,116.72243,0,0,12,3.0,6,5.0,0,"1,153.00",4,231.00,2,29,59,89,364,3,0,2015-02-09,80.0,10.0,8.0,10.0,6.0,8.0,6.0,0,0,2,0,0,1,1,0,0,0.06
189,189,4917080,100%,1,1.0,1.0,1,1,3,39.98307,116.48557,0,1,2,2.0,1,1.0,0,207.00,1,100.00,1,8,8,10,283,43,6,2015-10-29,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,1,0,0,1,0,1,0,0.99
190,190,4951287,75%,0,2.0,2.0,1,0,2,39.99067,116.34227,1,1,1,0.0,1,1.0,0,228.00,1,0.00,1,28,58,88,363,49,2,2015-01-25,93.0,10.0,9.0,10.0,10.0,9.0,9.0,0,0,2,0,0,2,0,2,0,0.93
191,191,4982247,100%,1,1.0,1.0,1,1,2,39.95417,116.3105,1,1,2,1.0,1,1.0,0,338.00,1,0.00,1,2,18,48,323,28,8,2016-01-02,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,2,0,0,1,0,1,0,0.68
192,192,4990531,90%,0,8.0,8.0,1,0,0,39.94279,116.39908,1,0,4,1.0,1,1.0,0,"1,611.00",1,0.00,2,14,31,43,293,17,2,2015-02-16,94.0,9.0,10.0,10.0,10.0,10.0,10.0,0,0,1,0,0,7,7,0,0,0.33
195,195,5022725,100%,0,17.0,17.0,1,0,3,39.88776,116.46132,1,1,1,1.0,1,1.0,0,201.00,1,100.00,1,30,60,90,105,32,4,2015-04-02,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,3,0,3,0,0.64
196,196,5032897,100%,0,3.0,3.0,1,0,3,39.92814,116.45772,1,0,2,1.0,0,1.0,0,380.00,1,0.00,1,19,49,79,80,94,22,2015-01-18,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,1,0,0,3,3,0,0,1.78
199,199,5087466,100%,0,1.0,1.0,1,0,2,40.02807,116.3377,1,0,4,1.0,2,2.0,0,297.00,4,320.00,15,0,0,0,232,1,0,2015-07-25,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,1,1,0,0,0.02
200,200,5101112,100%,0,2.0,2.0,1,0,6,40.28642,116.63912,1,1,2,1.0,1,1.0,0,269.00,2,200.00,1,30,60,90,365,1,0,2018-05-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,2,0,0,2,0,2,0,0.08
201,201,5135190,100%,1,1.0,1.0,1,1,0,39.9482,116.40333,1,2,2,1.0,1,1.0,0,235.00,1,0.00,2,10,30,47,126,109,30,2015-03-07,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,1,0,0,1,2.13
202,202,5137146,100%,0,2.0,2.0,1,1,3,39.9183,116.453,1,0,3,1.0,1,1.0,0,781.00,1,0.00,1,30,60,90,365,14,2,2015-04-06,83.0,9.0,8.0,8.0,8.0,10.0,9.0,1,0,2,0,0,2,2,0,0,0.28
203,203,5138122,0%,0,1.0,1.0,1,0,8,39.76242,116.54324,0,1,2,1.0,1,2.0,0,131.00,1,48.00,1,0,0,0,0,10,0,2015-10-07,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0,0,0,1,0,1,0,0.23
204,204,5149320,94%,1,8.0,8.0,1,1,3,39.89575,116.46264,0,1,2,1.0,1,1.0,0,249.00,1,45.00,1,29,59,89,364,11,1,2015-12-15,100.0,10.0,10.0,9.0,10.0,10.0,10.0,0,0,0,0,0,7,1,4,2,0.26
205,205,5257726,100%,0,2.0,2.0,1,1,3,39.96165,116.45274,0,0,6,2.0,2,2.0,0,802.00,6,100.00,3,1,1,1,1,2,2,2018-09-25,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,0,2,2,0,0,0.25
206,206,5257727,100%,0,2.0,2.0,1,1,3,39.96032,116.45277,0,0,4,1.0,2,2.0,0,719.00,4,100.00,360,0,0,0,0,13,0,2015-03-13,92.0,10.0,9.0,10.0,10.0,9.0,9.0,0,0,1,0,0,2,2,0,0,0.25
207,207,5262411,100%,0,31.0,31.0,1,0,3,39.89958,116.47443,0,0,2,1.0,1,1.0,0,360.00,1,0.00,1,26,56,86,361,3,1,2016-03-01,87.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0,2,0,0,31,31,0,0,0.08
208,208,5281548,,0,1.0,1.0,1,1,3,39.92765,116.61552,1,1,2,1.0,1,1.0,0,221.00,1,0.00,1,0,0,0,0,5,0,2015-03-11,96.0,9.0,8.0,10.0,10.0,10.0,9.0,0,0,0,0,0,1,0,1,0,0.1
209,209,5313865,100%,0,7.0,7.0,1,1,0,39.9383,116.43682,0,0,2,1.0,0,1.0,0,422.00,1,0.00,1,0,0,0,140,108,0,2015-03-30,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,1,0,0,7,7,0,0,2.14
212,212,5491823,100%,0,9.0,9.0,1,1,3,39.8997,116.49331,1,0,2,1.0,1,1.0,0,387.00,1,0.00,1,29,59,89,364,6,0,2015-07-05,93.0,10.0,9.0,10.0,10.0,9.0,9.0,0,0,1,0,1,9,9,0,0,0.13
215,215,5517546,100%,0,6.0,6.0,1,1,3,39.90886,116.57231000000002,1,0,2,1.0,1,1.0,0,359.00,1,0.00,1,6,36,66,341,17,2,2015-10-07,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,1,0,6,6,0,0,0.39
216,216,5517598,,0,1.0,1.0,1,0,3,39.9835,116.43623999999998,1,0,4,1.0,2,2.0,0,498.00,4,100.00,3,0,0,4,279,28,1,2015-03-16,90.0,10.0,9.0,10.0,10.0,9.0,9.0,1,0,0,0,0,1,1,0,0,0.55
217,217,5517711,,0,1.0,1.0,1,1,2,40.05692,116.16553,0,1,2,1.0,1,1.0,0,138.00,1,0.00,1,0,0,0,0,5,5,2018-06-10,96.0,8.0,10.0,10.0,10.0,8.0,10.0,0,0,2,0,0,1,0,1,0,0.43
218,218,5542795,100%,0,1.0,1.0,1,0,3,39.90055,116.45129,1,1,2,2.0,1,1.0,0,214.00,1,0.00,1,30,60,90,365,4,0,2015-06-10,100.0,9.0,10.0,9.0,9.0,9.0,10.0,0,0,1,0,0,1,0,1,0,0.08
219,219,5571880,67%,0,4.0,4.0,1,0,2,39.96675,116.32758,0,1,1,1.0,1,1.0,0,497.00,1,0.00,1,30,60,90,365,21,13,2015-06-13,80.0,9.0,7.0,9.0,9.0,9.0,9.0,0,0,1,0,0,2,0,2,0,0.44
220,220,5572523,,0,1.0,1.0,1,1,3,39.91833,116.51758999999998,0,1,2,1.5,1,1.0,0,90.00,1,0.00,1,0,0,0,0,1,0,2016-07-09,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,2,0,0,1,0,1,0,0.03
221,221,5573471,90%,0,5.0,5.0,1,0,9,39.85104000000001,116.37037,0,1,2,1.0,2,1.0,0,166.00,1,0.00,1,20,50,80,170,44,11,2015-07-17,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,2,0,0,5,0,5,0,0.94
222,222,5577084,100%,0,2.0,2.0,1,0,8,39.90377,116.62922,0,0,4,1.0,2,2.0,0,698.00,1,0.00,3,21,51,81,172,5,3,2016-08-02,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,1,0,0,1,1,0,0,0.15
223,223,5594254,90%,0,5.0,5.0,1,0,9,39.85234000000001,116.36961,0,1,1,1.0,1,1.0,0,159.00,1,0.00,1,30,60,90,180,6,1,2015-06-25,97.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,2,0,0,5,0,5,0,0.13
224,224,5608398,100%,1,2.0,2.0,1,1,3,39.96309,116.43309,0,0,4,1.0,1,2.0,0,380.00,1,50.00,2,28,58,88,363,45,17,2015-07-15,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,2,2,0,0,0.96
226,226,5622017,100%,1,1.0,1.0,1,0,1,39.94778,116.38407,1,0,2,1.0,1,1.0,0,201.00,2,50.00,10,17,20,50,325,30,12,2015-04-18,94.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0,1,0,0,1,1,0,0,0.6
227,227,5631410,100%,0,28.0,28.0,1,1,10,39.7655,116.18162,0,0,4,1.5,1,3.0,0,276.00,3,0.00,1,27,57,87,357,34,34,2018-06-16,99.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,2,0,0,14,3,11,0,2.99
229,229,5654076,100%,1,1.0,1.0,1,1,7,40.10252,116.40613,1,0,12,2.0,5,9.0,0,"1,595.00",8,0.00,1,27,57,74,349,29,11,2015-03-30,97.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0,0,0,0,1,1,0,0,0.57
230,230,5709715,97%,1,25.0,25.0,1,1,2,39.97483,116.36692,0,0,6,1.0,3,3.0,0,636.00,1,0.00,1,23,53,83,358,8,1,2015-06-01,90.0,9.0,9.0,9.0,10.0,9.0,9.0,0,0,0,0,0,25,18,7,0,0.17
231,231,5714531,44%,0,1.0,1.0,1,1,11,39.80124,116.505,0,1,3,1.0,1,2.0,0,131.00,1,75.00,1,29,59,89,364,4,0,2016-03-23,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,1,0,0,1,0,1,0,0.1
233,233,5740388,100%,0,3.0,3.0,1,0,0,39.94179000000001,116.42855,0,2,2,1.0,1,1.0,3,90.00,1,69.00,2,28,56,86,87,89,21,2015-05-02,95.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0,0,0,0,3,0,2,1,1.8
234,234,5741741,100%,0,3.0,3.0,1,0,0,39.94006,116.42439,0,1,2,1.0,1,1.0,0,207.00,1,104.00,2,23,53,83,84,76,11,2015-04-22,89.0,9.0,9.0,9.0,9.0,10.0,9.0,0,0,0,0,0,3,0,2,1,1.53
235,235,5741800,100%,0,1.0,1.0,1,1,5,40.09542,116.51659,0,1,2,1.0,1,1.0,0,297.00,1,50.00,1,28,57,87,362,23,5,2015-05-04,94.0,9.0,9.0,10.0,10.0,8.0,9.0,1,0,2,0,0,1,0,1,0,0.47
236,236,5768441,100%,1,2.0,2.0,1,0,0,39.92886,116.43124,0,2,2,1.0,1,6.0,0,90.00,1,90.00,1,28,54,80,355,110,39,2015-04-19,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,1,0,0,1,0,0,1,2.21
237,237,5777362,80%,0,3.0,3.0,1,0,3,39.90869,116.57899,0,0,2,1.0,1,1.0,0,359.00,1,0.00,1,27,57,87,362,8,3,2015-07-05,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0,1,0,0,3,3,0,0,0.17
238,238,5828761,100%,0,1.0,1.0,1,1,3,39.899,116.45695,0,1,1,1.0,1,1.0,0,228.00,1,0.00,3,28,58,88,89,19,3,2015-04-19,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,2,0,0,1,0,1,0,0.38
239,239,5839731,75%,0,17.0,17.0,1,1,0,39.92376,116.42088,1,0,2,1.0,1,1.0,0,601.00,1,0.00,1,29,59,89,364,9,6,2015-05-04,93.0,10.0,10.0,9.0,9.0,10.0,9.0,1,0,1,0,0,17,16,1,0,0.18
240,240,5841968,100%,0,13.0,13.0,1,1,3,39.99335,116.40622,0,0,4,1.0,1,3.0,0,360.00,4,80.00,1,3,25,55,330,6,1,2017-06-04,73.0,9.0,7.0,10.0,10.0,9.0,8.0,1,0,0,0,0,10,10,0,0,0.25
241,241,5863936,100%,0,1.0,1.0,1,0,3,40.0389,116.4187,1,0,3,1.0,2,1.0,0,201.00,2,100.00,7,6,6,25,300,29,7,2015-04-10,96.0,9.0,9.0,10.0,10.0,9.0,9.0,1,0,2,0,0,1,1,0,0,0.58
242,242,5875406,97%,1,25.0,25.0,1,1,2,39.97146,116.37321,0,0,5,1.0,2,2.0,0,415.00,1,0.00,1,30,60,90,365,16,2,2015-05-01,90.0,9.0,9.0,10.0,10.0,9.0,9.0,0,0,0,0,0,25,18,7,0,0.32
243,243,5887641,100%,0,5.0,5.0,1,0,3,39.94528,116.46758,0,1,4,1.0,1,1.0,0,256.00,1,80.00,1,1,1,1,1,9,0,2015-04-11,98.0,10.0,10.0,10.0,10.0,9.0,9.0,0,0,1,0,0,5,0,5,0,0.18
244,244,5894312,90%,0,1.0,1.0,1,0,3,39.96275,116.41806,0,1,1,1.0,1,1.0,0,235.00,1,0.00,1,29,59,89,90,3,3,2019-01-23,100.0,10.0,10.0,9.0,10.0,10.0,10.0,0,0,2,0,0,1,0,1,0,0.76
245,245,5905794,75%,0,17.0,17.0,1,1,3,39.93445,116.44396,1,1,2,1.0,1,1.0,0,650.00,1,0.00,1,30,60,90,365,2,0,2015-12-14,80.0,8.0,7.0,6.0,6.0,9.0,7.0,1,0,1,0,0,17,16,1,0,0.05
246,246,5912245,,0,1.0,1.0,1,1,7,40.06705,116.30761,0,1,2,1.0,1,1.0,0,166.00,1,69.00,1,0,0,0,0,30,1,2016-03-31,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,2,0,0,1,0,1,0,0.78
247,247,5953887,89%,0,6.0,6.0,1,1,11,39.68444,116.31377,0,0,2,1.0,1,1.0,0,269.00,2,100.00,1,30,60,90,90,5,0,2016-05-05,92.0,10.0,9.0,9.0,10.0,9.0,9.0,0,0,1,0,0,5,5,0,0,0.13
248,248,5982248,,0,1.0,1.0,1,0,3,39.9749,116.37718999999998,1,1,2,1.0,1,1.0,0,553.00,2,0.00,1,28,58,88,363,1,1,2018-10-24,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,2,0,0,1,0,1,0,0.14
249,249,5982385,100%,1,3.0,3.0,1,0,3,39.9448,116.44423,0,1,1,1.0,1,1.0,0,201.00,1,0.00,15,0,0,18,293,15,2,2015-07-26,99.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0,2,0,0,3,0,3,0,0.32
251,251,6006911,75%,0,17.0,17.0,1,1,3,39.93322,116.44378,1,0,2,1.0,1,1.0,0,595.00,1,0.00,1,30,60,90,365,3,0,2016-01-08,100.0,10.0,9.0,10.0,10.0,10.0,9.0,1,0,1,0,0,17,16,1,0,0.07
252,252,6019307,,0,1.0,1.0,1,1,12,40.53634,116.02317,0,0,4,1.0,2,2.0,0,401.00,1,0.00,1,0,0,0,0,1,0,2017-09-10,100.0,10.0,8.0,10.0,10.0,10.0,10.0,0,0,1,0,0,1,1,0,0,0.05
253,253,6045224,,0,1.0,1.0,1,1,3,39.99623,116.40532,0,0,2,1.0,1,1.0,0,360.00,1,0.00,5,29,59,89,180,1,0,2016-04-26,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,1,0,0,1,1,0,0,0.03
