,id,host_response_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,is_location_exact,accommodates,bathrooms,bedrooms,beds,price,guests_included,extra_people,minimum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,first_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,neighbourhood_cleansed0,neighbourhood_cleansed1,neighbourhood_cleansed2,neighbourhood_cleansed3,neighbourhood_cleansed4,neighbourhood_cleansed5,neighbourhood_cleansed6,neighbourhood_cleansed7,neighbourhood_cleansed8,neighbourhood_cleansed9,neighbourhood_cleansed10,neighbourhood_cleansed11,neighbourhood_cleansed12,neighbourhood_cleansed13,neighbourhood_cleansed14,neighbourhood_cleansed15,bed_type0,bed_type1,bed_type2,bed_type3,bed_type4,room_type0,room_type1,room_type2,cancellation_policy0,cancellation_policy1,cancellation_policy2,Distance,subwayDistance
1256,15093026,100.0,0,3,3,1,1,39.91365,116.43276000000002,0,2,1.0,1,1,297,1,0,1,27,54,84,359,1,1,272,100,10,10,10,8,10,10,0,0,0,3,1,2,0,0.11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3.6489999999999996,0.601
1257,15093029,99.0,1,10,10,1,1,39.9826,116.41942,1,1,1.0,1,1,118,1,125,1,20,50,80,81,138,65,972,93,10,9,9,10,9,10,1,0,0,10,0,6,4,4.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,6.191,0.617
1258,15099861,100.0,0,1,1,1,1,40.44484,116.7008,0,9,1.0,4,4,628,1,0,1,28,58,88,363,13,3,758,100,10,10,10,10,10,10,0,0,0,1,1,0,0,0.51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,62.843999999999994,34.749
1259,15099934,100.0,0,3,3,1,1,39.91339,116.43118,0,2,1.0,1,1,270,1,0,1,27,57,87,362,3,2,863,80,9,9,10,10,10,9,0,0,0,3,1,2,0,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3.548,0.63
1260,15101952,100.0,0,1,1,1,1,39.805820000000004,116.2889,0,8,3.0,4,5,1278,1,100,1,28,58,88,178,3,0,962,100,10,10,10,10,10,10,1,0,0,1,1,0,0,0.09,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,16.541,0.325
1261,15103141,100.0,0,4,4,1,1,39.95472,116.38927,0,2,1.0,1,1,201,1,0,1,24,54,84,359,80,26,970,96,10,10,10,10,9,10,1,0,0,4,0,4,0,2.47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2.804,0.573
1262,15103525,97.0,1,25,25,1,1,39.97527,116.3426,0,5,1.0,2,3,560,1,0,1,29,59,89,364,7,4,862,93,10,9,10,10,10,10,0,0,0,25,18,7,0,0.24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,6.768,0.262
1263,15106377,100.0,0,5,5,1,0,39.92087,116.45464,0,2,1.0,1,1,602,1,0,1,30,60,90,365,3,1,922,87,9,9,9,9,9,7,1,0,0,5,5,0,0,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,5.132000000000001,0.352
1264,15108835,96.53,0,2,2,1,1,39.9252,116.39431,0,2,1.0,1,1,595,2,200,2,0,0,0,0,23,0,962,99,10,10,10,10,10,10,0,0,0,2,2,0,0,0.72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.544,1.099
1265,15117058,100.0,1,4,4,1,1,39.91539,116.51284,1,4,1.0,1,2,284,2,34,2,22,43,72,121,119,21,966,98,10,10,10,10,10,10,1,0,0,4,4,0,0,3.69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,10.125,0.804
1266,15123566,100.0,0,14,14,1,1,39.89285,116.46723999999999,0,2,1.0,1,1,449,1,0,1,26,56,86,87,3,1,484,100,10,10,10,10,10,9,0,0,0,14,14,0,0,0.19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,7.372000000000001,0.467
1267,15123660,100.0,1,3,3,1,1,39.90729,116.44056,0,12,1.0,4,6,719,5,50,1,29,59,89,364,11,4,955,82,9,8,10,10,8,9,0,0,0,3,3,0,0,0.35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4.587,0.226
1268,15124300,100.0,0,14,14,1,1,39.90787,116.49902,1,4,1.0,2,2,526,1,0,1,22,52,82,83,2,1,592,100,10,10,10,10,9,8,0,0,0,14,14,0,0,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,9.152999999999999,0.319
1269,15138581,100.0,0,7,7,1,0,39.870490000000004,116.45268,0,4,1.0,1,1,401,1,0,1,30,60,90,365,5,2,941,76,7,7,9,10,7,7,1,0,0,7,6,1,0,0.16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,8.212,0.64
1270,15141068,100.0,0,7,7,1,0,39.86971,116.44892,0,5,1.0,1,3,567,1,0,1,30,60,90,365,3,0,956,87,7,10,10,10,8,9,1,0,0,7,6,1,0,0.09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,8.097999999999999,0.855
1271,15141394,100.0,0,7,7,1,0,39.87187,116.44748,0,5,1.0,1,3,567,1,0,1,30,60,90,365,5,2,961,68,7,8,8,7,7,8,1,0,0,7,6,1,0,0.16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,7.83,0.909
1272,15141887,99.0,0,5,5,1,1,39.93692,116.43693999999999,0,2,1.0,1,1,380,2,0,1,19,35,65,66,125,39,972,95,10,9,10,10,10,9,1,0,0,5,5,0,0,3.85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.6039999999999996,0.421
1273,15149703,100.0,0,1,1,1,0,40.07119,116.53697,0,2,1.0,2,1,449,1,0,1,0,0,0,228,29,5,959,99,10,10,10,10,10,10,0,0,0,1,1,0,0,0.91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,19.785,1.55
1274,15151206,33.0,0,5,5,1,0,39.94915,116.72058999999999,1,3,2.0,1,1,166,1,0,1,30,60,90,365,6,2,958,100,10,10,10,10,10,10,1,0,0,5,1,3,1,0.19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,27.785,5.115
1275,15154594,100.0,0,1,1,1,1,39.89865,116.3641,0,6,1.0,3,3,1588,1,0,2,19,49,79,79,38,11,958,92,9,9,10,10,9,9,1,0,0,1,1,0,0,1.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4.402,0.108
1276,15155581,33.0,0,5,5,1,0,39.95048,116.72004,1,1,1.0,1,1,166,1,0,1,30,60,90,365,1,0,961,100,10,10,10,10,10,10,1,0,0,5,1,3,1,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,27.75,5.261
1277,15161093,100.0,0,4,4,1,0,40.067009999999996,116.43273,0,2,1.0,1,1,186,1,0,2,29,59,89,179,6,3,682,100,10,10,10,10,10,10,0,0,0,4,1,3,0,0.26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,15.56,1.709
1278,15166404,96.53,0,1,1,1,1,39.83385,116.33856999999999,1,5,1.0,2,3,367,1,0,2,0,0,0,0,3,0,880,100,10,9,10,10,10,10,1,0,0,1,1,0,0,0.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,11.747,1.257
1279,15167773,99.0,0,226,226,1,0,39.98908,116.32909,1,14,4.0,7,7,2489,1,0,1,22,52,82,357,2,0,878,100,10,10,10,10,10,10,0,0,0,221,67,154,0,0.07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,8.681000000000001,0.85
1280,15168072,100.0,0,2,2,1,0,39.895790000000005,116.46206000000001,0,1,0.5,1,1,290,1,50,1,25,55,85,86,8,7,385,98,10,9,10,10,10,10,1,0,0,2,0,2,0,0.62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,6.822,0.254
1281,15168083,90.0,0,7,7,1,0,39.93996,116.44201000000001,0,2,1.0,0,1,380,1,0,1,30,60,90,365,14,1,721,93,10,9,9,9,10,10,1,0,0,5,5,0,0,0.58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4.106,0.558
1282,15168982,100.0,0,6,6,1,1,39.663579999999996,116.31296,0,4,1.0,1,2,359,1,0,1,30,60,90,365,1,1,44,100,10,10,10,10,10,10,1,0,0,6,6,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,30.454,0.96
1283,15169687,100.0,0,2,2,1,1,40.1311,116.48076999999999,0,2,1.0,1,1,898,1,0,1,29,59,89,89,14,9,934,100,10,10,10,10,9,10,1,0,0,2,2,0,0,0.45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,23.508000000000003,7.341
1284,15170139,100.0,1,4,4,1,0,39.96698,116.51175,0,4,2.0,2,2,1927,1,100,1,2,2,2,143,5,2,943,100,10,9,10,10,10,10,1,0,0,4,2,2,0,0.16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,10.718,1.951
1285,15178130,100.0,1,8,8,1,0,39.96581,116.30136999999999,0,4,1.0,1,2,297,2,80,1,0,0,0,0,13,5,849,96,10,10,10,10,10,10,0,0,0,7,2,4,1,0.46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,8.97,1.012
1286,15178261,100.0,1,8,8,1,0,39.97374,116.31378000000001,0,2,1.0,1,1,201,2,0,1,19,49,79,354,28,10,930,99,10,10,10,10,10,10,0,0,0,7,2,4,1,0.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,8.507,0.409
1287,15197409,100.0,0,1,1,1,1,39.97432,116.34633000000001,0,2,2.0,1,1,664,1,0,1,1,2,20,21,2,1,731,100,10,10,10,8,10,10,0,0,0,1,1,0,0,0.08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,6.479,0.593
1288,15197820,100.0,0,22,22,1,1,39.899029999999996,116.47698000000001,0,4,1.0,2,2,526,1,70,1,24,54,84,359,11,0,958,84,9,8,9,9,10,8,1,0,0,22,22,0,0,0.34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,7.744,0.662
1289,15197865,96.53,0,1,1,1,1,39.84851,116.30572,1,2,1.0,1,1,166,1,0,1,0,0,0,0,21,8,879,96,10,10,10,10,9,10,1,0,0,1,0,1,0,0.72,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,11.872,0.161
1290,15199347,96.53,0,1,1,1,1,39.9666,116.44768,1,2,1.0,1,1,277,1,69,1,0,0,0,0,2,0,961,100,10,10,10,10,10,10,1,0,0,1,0,1,0,0.06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,6.021,0.676
1291,15202213,100.0,0,4,4,1,0,39.975629999999995,116.45857,0,6,2.0,3,3,698,1,0,1,12,19,41,132,12,8,870,92,10,9,9,9,9,10,0,0,0,2,2,0,0,0.41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,7.3839999999999995,1.001
1292,15208774,100.0,0,2,2,1,0,39.89721,116.47015,0,1,0.5,1,1,201,1,50,1,28,58,88,89,3,3,254,100,10,9,10,10,10,10,1,0,0,2,0,2,0,0.35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,7.325,0.82
1293,15208816,96.53,0,1,1,1,1,39.93815,116.38453,1,2,0.0,1,1,456,1,0,1,30,60,90,365,11,3,960,89,9,9,10,10,10,9,1,0,0,1,0,1,0,0.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1.3119999999999998,0.579
1294,15209817,100.0,1,6,6,1,0,39.898540000000004,116.45765,0,1,1.0,1,1,83,1,0,2,5,35,65,66,44,16,933,99,10,10,10,10,10,10,0,0,0,5,1,3,1,1.41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,6.34,0.663
1295,15209963,100.0,1,2,2,1,1,40.11456,116.18396000000001,0,6,1.0,2,3,1899,4,100,1,30,60,90,365,36,18,936,100,10,10,10,10,10,10,0,0,0,2,2,0,0,1.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,27.316,5.086
1296,15210924,100.0,0,8,8,1,1,39.9169,116.43356999999999,0,5,1.0,2,3,678,1,0,1,24,54,84,359,52,6,967,93,10,9,10,10,9,9,1,0,0,7,7,0,0,1.61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.5460000000000003,0.849
1297,15211270,100.0,0,5,5,1,1,40.56666,116.44708999999999,0,2,2.0,1,1,200,2,0,1,25,45,67,338,2,0,958,90,10,9,10,10,10,10,1,0,0,5,0,5,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,70.929,40.796
1298,15211391,100.0,0,5,5,1,1,40.568490000000004,116.44859,0,2,1.0,1,1,200,2,0,1,22,42,64,335,1,0,958,100,10,10,10,10,10,10,1,0,0,5,0,5,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,71.14,41.031
1299,15212392,90.0,0,7,7,1,0,39.940540000000006,116.4373,0,3,1.0,1,1,470,1,0,1,30,60,90,365,1,0,599,60,8,8,10,10,10,8,1,0,0,5,5,0,0,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3.74,0.173
1300,15215203,70.0,0,6,6,1,0,39.901790000000005,116.40681000000001,0,6,1.0,2,3,1376,1,138,1,29,59,89,90,6,0,965,80,9,7,8,8,10,9,0,0,0,6,6,0,0,0.19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3.2769999999999997,0.777
1301,15223008,100.0,0,9,9,1,1,40.44583,116.58406000000001,0,2,1.0,1,1,373,2,150,1,28,55,85,175,22,9,960,97,10,10,10,10,9,9,1,0,0,9,0,9,0,0.69,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,59.55,35.354
1302,15225425,90.0,1,1,1,1,0,39.93889,116.41526,0,2,2.0,1,1,201,1,40,2,29,56,86,361,19,18,868,93,9,9,9,9,10,9,0,0,0,1,0,1,0,0.66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1.944,0.252
1303,15227353,100.0,0,6,6,1,0,39.92685,116.45558999999999,1,3,1.0,1,2,740,2,69,1,0,0,18,19,4,0,960,100,10,10,10,10,10,9,0,0,0,6,1,5,0,0.12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,5.122999999999999,0.539
1304,15228696,100.0,0,7,7,1,0,39.871340000000004,116.44769,0,5,1.0,2,3,498,1,0,1,30,60,90,365,19,12,685,88,9,9,9,10,9,9,1,0,0,7,6,1,0,0.83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,7.888999999999999,0.88
1305,15230699,100.0,0,7,7,1,1,40.00501,116.36731,0,1,1.0,1,1,117,1,0,1,9,17,41,316,10,8,722,88,10,9,10,10,10,9,0,0,0,7,2,2,3,0.41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,8.685,0.398
1306,15240319,50.0,0,3,3,1,0,39.89719,116.48115,0,2,1.0,1,1,401,1,0,1,30,60,90,365,3,0,929,67,7,7,7,7,7,7,0,0,0,3,3,0,0,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,8.154,0.488
1307,15240473,50.0,0,3,3,1,0,39.898270000000004,116.48178999999999,0,2,1.0,1,1,360,1,0,1,30,60,90,365,4,0,958,87,9,9,9,9,9,9,0,0,0,3,3,0,0,0.13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,8.15,0.62
1308,15241019,100.0,0,1,1,1,0,39.89398,116.33511000000001,0,2,1.0,1,1,228,1,0,3,29,59,89,89,2,2,291,80,9,9,9,9,9,8,1,0,0,1,1,0,0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,6.5329999999999995,0.47
1309,15249526,90.0,1,1,1,1,1,39.88974,116.40126000000001,1,3,1.0,2,2,595,3,150,2,11,23,45,45,39,21,941,99,10,10,10,10,10,10,0,0,0,1,1,0,0,1.24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4.501,0.304
1310,15258186,100.0,0,1,1,1,1,40.35031,116.40673000000001,0,11,4.0,3,9,3681,1,100,1,23,52,82,357,7,2,744,100,10,10,10,10,10,9,1,0,0,1,1,0,0,0.28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,46.747,17.765
1311,15260902,100.0,0,5,5,1,1,39.946529999999996,116.38135,0,4,1.0,1,2,277,1,0,1,12,38,68,249,115,36,907,92,10,9,10,10,10,9,0,0,0,5,2,3,0,3.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2.207,0.74
1312,15261942,100.0,0,5,5,1,1,39.947359999999996,116.38198,0,3,1.0,1,1,235,1,0,1,8,36,66,247,54,20,904,94,10,10,10,10,10,10,0,0,0,5,2,3,0,1.79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2.256,0.768
1313,15268667,96.0,1,3,3,1,1,39.89237,116.45241999999999,0,2,1.0,1,1,249,2,80,1,16,41,67,342,45,18,961,99,10,10,10,10,10,10,0,0,0,3,0,3,0,1.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,6.399,0.325
1314,15268886,96.0,1,3,3,1,1,39.89314,116.45306000000001,0,1,1.0,1,1,152,1,50,1,15,40,66,341,74,19,963,98,10,10,10,10,10,10,0,0,0,3,0,3,0,2.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,6.385,0.351
1315,15273338,96.53,0,5,5,1,1,39.9879,116.33457,0,2,1.0,1,1,491,1,0,1,29,59,89,364,3,1,908,93,8,9,9,9,10,9,0,0,0,5,5,0,0,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,8.281,0.618
1316,15273567,96.53,0,5,5,1,1,39.98825,116.33627,0,4,1.0,1,2,526,1,0,1,29,59,89,364,4,1,943,80,9,8,9,10,10,9,0,0,0,5,5,0,0,0.13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,8.221,0.531
1317,15274810,90.0,0,7,7,1,0,39.940709999999996,116.44308999999998,0,2,1.0,1,1,408,1,0,1,30,60,90,365,20,10,878,93,10,9,10,10,10,9,1,0,0,5,5,0,0,0.68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4.217,0.626
1318,15276591,100.0,0,7,7,1,0,39.89013,116.40185,0,2,1.0,1,1,180,1,0,1,13,18,18,219,88,8,961,94,9,9,10,10,10,10,0,0,0,4,0,4,0,2.74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4.463,0.326
1319,15277371,100.0,0,7,7,1,0,39.889990000000004,116.40023000000001,0,2,1.0,1,1,221,1,0,1,14,14,14,14,4,2,934,95,10,9,9,10,10,9,0,0,0,4,0,4,0,0.13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4.4639999999999995,0.218
1320,15277654,100.0,0,7,7,1,0,39.8884,116.40053999999999,0,2,1.0,1,1,201,1,0,1,11,35,61,62,93,21,948,94,9,9,10,10,10,9,0,0,0,4,0,4,0,2.94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4.643,0.375
1321,15282242,100.0,1,3,3,1,1,39.92411,116.58644,0,8,1.0,3,4,780,5,50,1,29,59,89,364,14,5,862,91,8,9,10,9,9,9,0,0,0,3,3,0,0,0.49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,16.282,0.697
1322,15289087,96.53,0,1,1,1,1,39.84215,116.36551000000001,0,3,1.0,1,1,221,1,40,3,1,2,2,175,6,0,957,93,10,9,10,10,10,10,1,0,0,1,1,0,0,0.19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,10.1,0.634
1323,15289507,100.0,1,4,4,1,0,39.967490000000005,116.51114,0,2,1.5,1,1,1043,1,100,1,0,21,51,141,8,3,871,100,10,10,10,10,9,10,1,0,0,4,2,2,0,0.27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,10.692,1.888
1324,15290692,100.0,0,1,1,1,0,40.00188,116.42546000000002,0,2,2.0,1,1,353,1,103,1,29,59,89,180,4,0,817,100,10,10,10,10,10,10,0,0,0,1,0,1,0,0.15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,8.388,0.475
1325,15291910,100.0,1,66,66,1,1,39.91955,116.50503,1,2,1.0,1,1,173,1,100,3,24,54,84,359,2,0,662,90,8,10,10,10,7,6,1,0,0,61,24,37,0,0.09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,9.4,0.467
1326,15292223,100.0,1,66,66,1,1,39.9202,116.50276000000001,1,2,1.0,1,1,166,2,100,3,18,48,78,353,4,2,659,100,10,10,10,10,10,10,1,0,0,61,24,37,0,0.18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,9.199,0.326
1327,15292764,100.0,1,66,66,1,1,39.91977,116.50299,1,2,1.0,1,1,173,2,100,3,23,53,83,358,6,0,926,87,8,9,9,10,8,9,1,0,0,61,24,37,0,0.19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,9.224,0.376
1328,15293239,100.0,0,5,5,1,1,39.99459,116.47451000000001,0,2,1.0,1,1,483,1,0,1,0,24,54,329,127,43,957,97,10,10,10,10,10,10,0,0,0,5,5,0,0,3.97,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,9.838,0.399
