id,host_response_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,is_location_exact,accommodates,bathrooms,bedrooms,beds,price,guests_included,extra_people,minimum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,first_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,neighbourhood_cleansed0,neighbourhood_cleansed1,neighbourhood_cleansed2,neighbourhood_cleansed3,neighbourhood_cleansed4,neighbourhood_cleansed5,neighbourhood_cleansed6,neighbourhood_cleansed7,neighbourhood_cleansed8,neighbourhood_cleansed9,neighbourhood_cleansed10,neighbourhood_cleansed11,neighbourhood_cleansed12,neighbourhood_cleansed13,neighbourhood_cleansed14,neighbourhood_cleansed15,bed_type0,bed_type1,bed_type2,bed_type3,bed_type4,room_type0,room_type1,room_type2,cancellation_policy0,cancellation_policy1,cancellation_policy2,Distance
33817600,100,0,16,16,1,0,39.89922,116.5489,1,2,1,1,1,228,1,0,1,30,60,90,365,4,4,31,95,10,9,10,10,10,10,1,0,0,16,16,0,0,3.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,13.511
33817975,100,0,47,47,1,0,39.85695,116.39663,1,4,1,1,2,601,1,0,1,30,60,90,365,2,2,19,100,10,10,10,10,8,10,1,0,0,47,47,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,8.122
33818417,100,0,47,47,1,0,39.8543,116.3966,1,2,1,0,1,401,1,0,1,30,60,90,365,2,2,18,100,10,9,10,10,7,9,1,0,0,47,47,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,8.416
33819677,100,0,4,4,1,1,39.97369,116.48067,1,3,1,1,1,290,1,70,1,26,56,86,361,1,1,21,60,6,10,4,6,10,10,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,8.726
33820867,100,0,1,1,1,0,39.85765,116.43821,1,3,1,1,2,249,1,0,1,8,38,68,80,6,6,31,100,10,10,10,10,10,10,1,0,0,1,1,0,0,5.45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,8.825
33821501,100,0,2,2,1,0,40.0078,116.41503,1,2,1,1,1,470,1,0,1,24,54,83,358,2,2,27,100,10,10,10,10,10,10,1,0,0,2,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,8.809
33821944,100,0,8,8,1,0,40.65105,117.27515,1,3,1,1,1,560,1,300,1,28,58,88,363,2,2,30,100,10,10,10,10,9,10,1,0,0,8,0,8,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,109.513
33823630,100,0,7,7,1,0,39.97133,116.41604,1,2,1,1,1,201,1,0,1,0,0,17,18,5,5,38,100,10,10,10,10,10,9,1,0,0,7,1,5,1,3.85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4.915
33824598,100,0,3,3,1,0,39.83681,116.37118,0,2,1,1,1,318,2,35,1,24,54,84,359,2,2,36,100,10,10,10,10,10,10,1,0,0,3,3,0,0,1.58,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,10.569
33824636,100,0,7,7,1,0,39.97308,116.41576,1,3,1,1,2,235,1,0,1,0,0,17,18,6,6,38,100,10,10,10,10,10,10,1,0,0,7,1,5,1,4.62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,5.089
33824735,100,0,7,7,1,0,39.97249,116.41583,1,5,1,2,3,415,1,0,1,0,0,17,18,2,2,38,100,10,10,10,10,10,10,1,0,0,7,1,5,1,1.54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5.03
33825965,100,1,7,7,1,0,39.89966,116.36481,0,4,1,2,2,428,1,0,1,25,48,76,350,2,2,35,100,10,10,10,10,10,10,1,0,0,7,7,0,0,1.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4.276
33826178,100,0,1,1,1,0,39.93188,116.50163,0,2,1,1,1,166,1,0,2,3,33,63,64,10,10,30,100,10,10,10,10,10,10,0,0,0,1,0,1,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,9.039
33826197,100,1,5,5,1,0,39.89954,116.38256,0,5,1,2,3,421,1,0,1,6,26,53,143,7,7,27,97,9,10,9,9,10,10,0,0,0,5,5,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.565
33827238,95,0,10,10,1,0,39.89783,116.4932,1,2,1,1,1,367,1,0,1,27,57,87,362,1,1,37,100,10,10,10,10,10,10,1,0,0,10,9,1,0,0.79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,9.056
33827500,95,0,10,10,1,0,39.89779,116.4946,1,2,1,1,1,401,1,0,1,30,60,90,365,1,1,35,80,8,6,10,10,10,8,1,0,0,10,9,1,0,0.83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,9.168
33827761,100,0,3,3,1,0,40.134,116.66254,0,2,1,1,1,359,2,0,1,30,60,90,90,1,1,27,100,10,10,10,10,10,10,1,0,0,3,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,32.109
33828093,100,1,10,10,1,0,40.05339,116.3008,1,2,1,1,1,401,1,0,1,24,54,84,174,3,3,31,100,10,10,10,10,10,9,1,0,0,9,8,0,1,2.73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,15.924
33831487,80,0,1,1,1,0,39.89817,116.54899,0,2,1,0,1,187,1,0,1,0,19,49,50,3,3,34,100,10,9,10,10,8,9,1,0,0,1,1,0,0,2.57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,13.548
33832390,100,1,5,5,1,1,39.89505,116.50352,1,3,1,1,2,429,1,0,1,26,56,86,177,1,1,28,100,10,10,10,10,10,10,1,0,0,5,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,9.987
33834370,100,1,2,2,1,0,39.8749,116.70025,1,5,1.5,2,3,311,4,100,1,25,55,85,360,1,1,19,100,10,10,10,10,10,10,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,26.696
33835678,100,0,3,3,1,0,39.94321,116.47013,1,6,1,3,3,664,1,0,1,30,60,90,365,1,1,22,20,4,2,6,10,8,2,1,0,0,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,6.519
33837114,100,0,1,1,1,0,40.07508,116.63128,1,2,2,1,1,117,1,0,1,27,57,86,86,3,3,15,93,9,9,9,10,9,10,1,0,0,1,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,25.751
33837512,100,0,1,1,1,0,39.89346,116.50273,1,1,1,1,1,180,1,0,2,21,51,81,172,5,5,35,100,10,10,10,10,10,10,1,0,0,1,0,1,0,4.17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,9.996
33837528,100,0,2,2,1,0,39.89467,116.33081,1,2,1,1,1,269,1,0,1,23,26,26,34,1,1,6,100,10,10,10,10,10,10,1,0,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,6.782
33837548,100,1,2,2,1,0,39.97938,116.52515,1,5,1,3,3,552,1,0,1,27,37,37,37,6,6,31,100,9,10,10,10,10,10,1,0,0,2,2,0,0,5.45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,12.33
33837947,100,0,7,7,1,0,39.95832,116.4519,1,2,1,1,1,235,1,0,1,17,47,77,78,2,2,17,100,10,10,10,10,10,10,0,0,0,7,0,7,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,5.738
33838275,100,0,7,7,1,0,39.95847,116.45054,1,2,1,1,1,207,1,0,1,18,48,78,79,1,1,11,100,10,10,10,10,10,10,0,0,0,7,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,5.651
33838520,100,0,1,1,1,0,39.91423,116.60556,1,2,1,1,1,145,1,50,1,28,58,88,268,9,9,37,100,10,10,10,10,10,10,0,0,0,1,0,1,0,6.92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,17.987
33838621,100,0,1,1,1,0,39.89583,116.37473,1,5,1,0,3,518,1,0,1,28,58,88,178,1,1,6,100,10,10,10,10,10,10,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4.196
33838869,100,0,6,6,1,0,39.72414,116.17039,1,2,1,1,1,325,1,0,1,30,60,90,90,1,1,17,100,8,10,10,10,10,10,0,0,0,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,29.899
33839568,100,0,5,5,1,0,39.89244,116.42417,1,8,1,2,4,754,1,0,1,13,36,63,154,7,7,32,97,10,10,10,10,10,9,1,0,0,5,5,0,0,6.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4.832
33839972,100,0,15,15,1,0,40.64901,117.44801,1,9,3,3,6,1291,1,0,1,30,60,90,365,2,2,19,100,10,10,10,10,10,10,1,0,0,15,12,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,119.83
33840141,94,0,21,21,1,0,40.61645,116.78623,0,2,1,1,2,338,1,0,1,29,59,89,269,1,1,18,100,10,10,10,10,10,10,0,0,0,21,3,18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,83.213
33840225,100,0,3,3,1,0,39.81599,116.37177,1,2,1,1,1,311,1,0,1,27,57,87,362,2,2,23,100,10,10,10,10,10,10,1,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,12.838
33840387,100,0,15,15,1,0,40.60931,116.79278,0,13,2,6,1,1588,1,0,1,29,59,89,364,1,1,19,100,10,10,10,10,10,10,1,0,0,15,12,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,82.711
33840409,100,0,3,3,1,0,39.93908,116.36711,1,2,1,1,1,221,1,0,1,25,55,85,176,2,2,29,90,10,10,10,10,10,10,1,0,0,3,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2.635
33840568,100,0,1,1,1,0,39.72217,116.17017,0,2,1,1,0,235,1,0,1,30,58,71,71,4,4,31,100,10,10,10,10,10,10,1,0,0,1,1,0,0,3.64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,30.079
33840707,100,1,4,4,1,0,39.98448,116.41303,1,2,1,1,1,394,1,0,1,10,10,10,10,3,3,35,100,10,9,10,10,10,9,1,0,0,4,4,0,0,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,6.238
33840743,100,0,6,6,1,1,39.91708,116.48089,1,2,1,1,1,339,1,0,1,21,51,81,147,4,4,36,100,10,10,10,10,10,10,1,0,0,5,2,3,0,3.24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,7.41
33841084,90,0,1,1,1,0,39.97304,116.40536,1,2,1,1,1,277,1,0,1,14,31,31,31,7,7,34,97,10,9,10,10,10,10,1,0,0,1,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4.859
33841112,100,0,8,8,1,0,39.90895,116.12263,1,3,1,2,2,276,1,0,1,30,60,90,365,1,1,14,40,6,6,8,10,2,4,1,0,0,8,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,23.4
33842537,100,0,1,1,1,1,39.89215,116.34639,1,4,1,1,2,497,1,0,1,12,29,46,46,5,5,26,100,10,10,10,10,10,10,0,0,0,1,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,5.945
33842908,100,0,1,1,1,0,39.89906,116.41876,1,2,1,1,1,678,1,0,1,27,57,87,362,1,1,17,60,8,8,6,6,10,4,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.964
33842922,100,0,2,2,1,0,39.99569,116.40158,0,2,1,1,1,263,1,0,1,15,37,65,66,1,1,20,80,10,10,8,8,6,8,0,0,0,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,7.323
33843565,100,1,10,10,1,0,40.05224,116.30094,0,2,1,1,1,401,1,0,1,29,59,89,179,2,2,24,100,10,9,10,10,9,10,1,0,0,9,8,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,15.808
33843729,100,1,5,5,1,0,39.93546,116.44458,1,2,1,1,1,235,1,0,1,6,6,6,6,2,2,30,100,10,10,10,10,10,10,0,0,0,5,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4.217
33843987,100,0,6,6,1,0,39.98595,116.47849,1,1,1,1,1,90,1,0,1,30,60,90,365,1,1,35,100,10,10,10,10,10,10,1,0,0,3,0,0,3,0.83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,9.412
33844215,100,0,8,8,1,0,40.0169,116.34493,1,2,1,1,2,145,1,0,1,21,25,41,132,1,1,29,100,10,10,10,10,10,10,1,0,0,8,1,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,10.587
33844617,100,0,1,1,1,0,39.87145,116.46619,1,2,2,1,1,117,1,50,3,30,60,90,365,1,1,19,100,10,10,10,10,10,10,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,8.864
33844923,100,0,1,1,1,0,40.4677,115.98584,1,4,1,2,2,387,1,0,1,18,46,76,93,8,8,33,100,10,10,10,10,10,10,1,0,0,1,1,0,0,6.86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,69.184
33844953,100,0,6,6,1,0,39.9844,116.4782,1,1,1,1,1,90,1,0,1,29,59,89,364,4,4,33,95,10,10,10,10,10,10,1,0,0,3,0,0,3,3.53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,9.28
33845110,100,0,6,6,1,0,39.98528,116.47848,1,1,1,1,1,90,1,0,1,30,60,90,365,2,2,32,100,10,10,9,10,9,10,1,0,0,3,0,0,3,1.82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,9.362
33845337,100,0,1,1,1,0,40.41646,116.24391,0,12,5,5,12,3287,1,0,1,26,56,86,176,1,1,17,100,10,10,10,10,10,10,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,55.608
33846007,100,0,2,2,1,0,39.90666,116.18572,1,2,1,1,1,352,1,0,1,30,60,90,365,3,3,30,100,10,10,10,10,10,10,1,0,0,2,2,0,0,2.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,18.09
33846405,100,1,6,6,1,1,39.91792,116.45605,1,2,1,1,1,1300,2,300,1,24,49,79,354,4,4,25,100,10,10,10,10,10,10,1,0,0,5,5,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,5.323
33847307,100,0,2,2,1,0,40.07778,116.22134,0,2,1,1,1,166,1,0,1,29,59,89,89,2,2,16,60,7,6,6,6,6,6,1,0,0,2,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,22.147
33847492,100,0,10,10,1,0,40.65404,117.27746,1,2,1,1,1,401,1,0,1,29,59,89,180,1,1,21,80,10,8,8,10,8,8,1,0,0,10,1,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,109.888
33847735,100,1,2,2,1,0,39.95691,116.46039,0,2,1,1,1,553,1,0,1,5,25,55,330,7,7,30,100,10,9,10,10,10,10,1,0,0,1,1,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,6.279
33848357,100,0,3,3,1,0,39.98225,116.32207,1,2,1,1,1,249,1,40,1,13,31,61,242,4,4,31,80,9,9,9,9,10,9,1,0,0,1,0,1,0,3.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,8.55
33848783,100,1,8,8,1,0,39.89109,116.40781,1,4,1,1,2,560,2,100,1,25,55,85,86,5,5,33,100,10,10,10,10,10,10,1,0,0,8,8,0,0,4.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4.448
33849209,100,0,1,1,1,0,40.46436,116.85287,0,15,3,3,3,1982,1,0,1,27,57,87,87,4,4,30,100,10,10,10,10,10,10,1,0,0,1,0,1,0,3.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,70.984
33849449,100,0,5,5,1,0,39.90311,116.21231,1,5,2,2,3,580,1,100,1,30,60,90,365,1,1,17,100,10,10,10,10,10,10,0,0,0,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,15.919
33849659,100,0,5,5,1,0,39.86674,116.30541,1,6,1,2,3,877,1,0,1,23,53,83,358,1,1,30,100,10,8,10,10,10,8,1,0,0,5,4,1,0,0.94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,10.426
33857161,100,0,7,7,1,0,39.90911,116.47754,1,3,1,1,2,256,3,35,1,12,42,72,163,4,4,23,95,10,10,10,10,10,10,1,0,0,7,0,7,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,7.36
33857383,100,0,73,73,1,0,40.40487,116.35458,1,6,3,3,3,2037,1,0,1,30,60,90,365,1,1,30,100,10,10,10,10,10,10,1,0,0,17,13,4,0,0.94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,52.92
33857674,100,0,2,2,1,0,39.8022,116.49555,1,1,1,1,1,200,1,0,1,25,55,85,175,1,1,12,100,10,10,10,10,10,10,1,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,16.571
33858155,100,0,47,47,1,0,39.85503,116.39599,1,4,1,2,2,697,1,0,1,30,60,90,365,1,1,30,100,10,10,10,10,10,10,1,0,0,47,47,0,0,0.94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,8.335
33858493,100,0,4,4,1,1,40.03901,116.75386,0,8,2,3,3,1498,1,0,2,30,60,90,365,1,1,17,100,10,10,10,10,10,10,1,0,0,4,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,32.839
33858608,100,0,1,1,1,0,40.21614,116.23637,0,3,1,0,2,401,1,0,1,27,57,87,177,2,2,19,100,10,10,10,10,10,10,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,34.585
33859089,100,1,4,4,1,1,39.92277,116.47535,1,4,1,1,2,401,2,34,1,18,48,78,169,9,9,36,98,10,10,10,10,10,10,1,0,0,4,4,0,0,7.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,6.844
33859145,100,0,1,1,1,0,40.6545,117.27579,1,5,2,2,2,1577,1,0,1,30,60,72,214,2,2,19,100,10,10,10,10,9,10,1,0,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,109.829
33860238,100,0,1,1,1,0,39.71377,116.33175,0,4,1,2,2,401,1,0,1,30,60,90,365,1,1,23,80,10,10,10,10,10,8,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,24.654
33860709,100,0,5,5,1,0,39.98195,116.30501,0,2,1,1,1,284,2,0,1,17,47,59,59,8,8,34,95,10,10,10,10,10,10,1,0,0,5,5,0,0,6.86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,9.647
33862283,100,0,2,2,1,1,39.99694,116.40583,0,2,1,1,1,152,1,0,3,0,0,4,279,2,2,22,100,10,10,10,10,10,10,1,0,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,7.495
33862515,98,0,6,6,1,0,39.96457,116.30779,0,2,1,0,1,256,2,80,1,3,17,47,48,7,7,35,97,9,9,10,10,10,9,1,0,0,6,6,0,0,5.83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,8.419
33862984,100,0,1,1,1,0,40.04368,116.32071,1,2,1,1,1,207,1,0,1,0,0,0,0,2,2,25,100,9,10,10,10,10,10,1,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,14.163
33863205,100,0,1,1,1,0,39.92687,116.47128,1,4,1,1,2,207,2,35,2,11,33,63,64,7,7,24,100,10,10,10,10,10,10,1,0,0,1,0,1,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,6.459
33863219,85,0,16,16,1,0,39.89694,116.42614,1,9,1,2,4,899,1,0,1,18,48,69,325,1,1,27,100,10,10,10,10,10,10,1,0,0,16,16,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4.502
33863243,100,0,12,12,1,0,39.95348,116.3181,0,1,1,0,0,249,1,0,1,5,35,65,340,1,1,21,60,6,6,8,10,10,8,1,0,0,12,0,12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,7.108
33863431,100,0,4,4,1,0,39.95447,116.32124,0,2,1,0,1,228,1,0,1,26,56,86,361,1,1,19,100,10,10,10,10,10,10,1,0,0,4,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,6.903
33863929,100,0,10,10,1,1,39.99393,116.40355,0,6,1,2,3,795,1,0,1,16,46,74,349,4,4,36,100,10,10,10,10,10,10,1,0,0,5,5,0,0,3.24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,7.142
33863998,100,0,1,1,1,0,40.66023,117.26818,1,3,1,1,2,491,1,0,1,30,60,90,181,3,3,19,100,10,10,10,10,9,9,1,0,0,1,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,109.86
33864400,100,1,4,4,1,0,39.91376,116.452,1,3,1,1,2,249,1,50,1,16,23,46,321,3,3,23,93,8,7,9,10,9,9,1,0,0,4,0,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5.133
33864818,100,0,5,5,1,0,39.90082,116.47087,1,2,1,1,1,429,1,0,1,29,32,55,330,1,1,19,100,10,10,10,10,10,8,1,0,0,5,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,7.189
33865624,100,0,5,5,1,0,39.9013,116.47102,1,4,1,1,2,491,1,0,1,29,59,89,364,1,1,21,100,10,10,10,10,10,8,1,0,0,5,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,7.176
33865904,100,0,7,7,1,0,40.10527,116.6339,0,6,2,3,3,352,1,0,1,27,29,45,320,1,1,6,100,10,8,10,10,8,10,1,0,0,7,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,28.134
33866346,100,0,7,7,1,0,40.10439,116.63569,0,6,2,3,3,352,1,0,1,23,53,83,358,1,1,30,100,10,10,10,10,10,10,1,0,0,7,7,0,0,0.94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,28.177
33866587,100,0,2,2,1,0,39.93622,116.43501,0,6,1,2,3,553,1,0,1,11,31,61,137,4,4,25,95,10,10,10,10,10,10,1,0,0,2,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.427
33866932,100,0,7,7,1,0,40.10706,116.63086,0,6,1.5,3,3,352,1,0,1,28,57,87,362,1,1,19,100,10,10,10,10,10,10,1,0,0,7,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,28.087
33867158,100,0,1,1,1,0,39.90918,116.12647,1,2,1,1,1,235,1,0,1,0,0,22,112,4,4,31,100,10,10,10,10,9,10,1,0,0,1,1,0,0,3.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,23.072
